issue_time,target_time,station_id,horizon_hours,pm25_forecast,pm25_lower_ci,pm25_upper_ci,uncertainty,quality_flag,missing_features,model_agreement,variability_added,units
2024-01-31 00:00:00+05:30,2024-02-01 03:00:00+05:30,ST001,27,122.37724271519873,-6.369720318503042,251.12420574890052,65.68722603760295,degraded,2,49.28416774255899,1.00305829504396,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 04:00:00+05:30,ST001,28,147.25883710484135,18.641703719127946,275.8759704905548,65.62098642128235,degraded,2,47.18801044018836,2.8329759810939965,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 05:00:00+05:30,ST001,29,170.67933167469258,15.740125574696663,325.6185377746885,79.05061535714077,degraded,2,49.70804635336627,13.5425690037745,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 06:00:00+05:30,ST001,30,200.50461848716952,109.83905203977591,291.17018493456317,46.25794206499674,degraded,2,26.631989409922568,3.625952655074172,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 07:00:00+05:30,ST001,31,244.9194146052682,79.11563364207399,410.7231955684624,84.59376579754807,degraded,2,58.11177479374126,10.281991003806807,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 08:00:00+05:30,ST001,32,240.39579470539684,109.49026904509574,371.30132036569796,66.78853350015362,degraded,2,30.941505303094146,19.44702819705947,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 09:00:00+05:30,ST001,33,231.81586853258887,103.21193491373083,360.4198021514469,65.61425184635614,degraded,2,36.562553876437676,12.45169796991846,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 10:00:00+05:30,ST001,34,211.34579317685967,9.764979381835246,412.9266069718841,102.84735397705327,degraded,2,63.34264068305171,22.70471329400157,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 11:00:00+05:30,ST001,35,241.60826700752682,93.2445365954828,389.9719974195708,75.69578082247143,degraded,2,56.57968189945586,2.1160989230155725,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 12:00:00+05:30,ST001,36,206.74463243220112,109.31560223143283,304.1736626329694,49.708688877943004,degraded,2,32.00359596249788,0.5050929154451195,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 13:00:00+05:30,ST001,37,219.4030275230932,3.7143177592289476,435.0917372869574,110.0452600836042,degraded,2,71.17455083069206,21.470709252912137,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 14:00:00+05:30,ST001,38,238.36895962813682,58.141421567207175,418.5964976890665,91.95282554129064,degraded,2,59.4132281339216,14.939597407369037,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 15:00:00+05:30,ST001,39,243.6688517145409,50.76638852290034,436.57131490618144,98.41962407736763,degraded,2,66.07237745379852,14.547246623569109,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 16:00:00+05:30,ST001,40,164.0145574798386,11.30446382030604,316.7246511393712,77.91331309159824,degraded,2,49.105943905514515,10.807369186083713,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 17:00:00+05:30,ST001,41,196.9634720048412,54.829171167745415,339.097772841937,72.51750042708969,degraded,2,51.23316487686367,3.0843355502260184,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 18:00:00+05:30,ST001,42,186.26893118823878,-28.344485848000573,400.88234822447816,109.49664134502008,degraded,2,75.14052706484055,15.956114280179538,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 19:00:00+05:30,ST001,43,250.45062105819486,-21.276910850961116,522.1781529673508,138.63649587201834,degraded,2,73.13280680970642,46.90368906231191,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 20:00:00+05:30,ST001,44,178.00188471252028,-26.298717743920264,382.30248716896085,104.235001253286,degraded,2,73.26242811585375,12.172573137432257,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 21:00:00+05:30,ST001,45,193.3727994881587,-10.255226333606004,397.0008253099234,103.89184990906362,uncertain,3,70.8972929427502,12.994556966313425,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 22:00:00+05:30,ST001,46,181.1356753010611,-21.660434019678007,383.9317846218002,103.46740271466281,degraded,2,72.50884788117898,11.758554833483831,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 23:00:00+05:30,ST001,47,166.6517087407127,7.508215950889991,325.79520153053545,81.19565958664424,degraded,2,58.066500591793094,3.7291589948511428,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 00:00:00+05:30,ST001,48,173.5520237660516,-38.74086426746237,385.8449117995656,108.31269797628264,degraded,2,78.89309747150111,9.819600504781537,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 01:00:00+05:30,ST001,49,220.34294933882975,-11.738502967716784,452.4244016453763,118.40890423803395,uncertain,2,55.40232339351917,43.2065808445148,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 02:00:00+05:30,ST001,50,186.98573082602917,47.68070969800394,326.2907519540544,71.07399037144144,uncertain,2,50.17701226410138,0.8969781073400624,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 03:00:00+05:30,ST001,51,171.26869875546052,4.905915538435835,337.6314819724852,84.87897102909423,uncertain,2,44.99073747530831,19.688233553785924,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 04:00:00+05:30,ST001,52,226.84792967495304,56.96985591027109,396.72600343963495,86.67248661463364,uncertain,2,47.97651250967784,18.295974104955803,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 05:00:00+05:30,ST001,53,200.45800946326082,17.022590943247423,383.89342798327425,93.5894992449048,uncertain,2,45.26283509534437,27.726664149560435,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 06:00:00+05:30,ST001,54,332.207852219082,189.79010291489365,474.62560152327035,72.66211699193282,uncertain,2,41.10466727293597,10.757449718996858,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 07:00:00+05:30,ST001,55,330.99514576551513,191.40576155451984,470.58452997651045,71.21907357703842,uncertain,2,41.71781070935877,8.501262867679635,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 08:00:00+05:30,ST001,56,299.5071915162471,187.11347483644087,411.90090819605325,57.34373299990113,uncertain,2,34.440671960435026,1.7030610394660965,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 09:00:00+05:30,ST001,57,348.8650256646204,201.02875381718627,496.70129751205457,75.42666930991538,uncertain,2,49.781383076191304,4.245286233724067,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 10:00:00+05:30,ST001,58,306.38441726015543,157.77227356931314,454.9965609509977,75.82252229124606,uncertain,2,41.06312704679384,13.159395244452224,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 11:00:00+05:30,ST001,59,339.0312659045861,171.010854680421,507.05167712875124,85.72469960416588,uncertain,2,57.71315912526933,6.211540478896554,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 12:00:00+05:30,ST001,60,276.90071927471257,71.39014349587893,482.4112950535462,104.85233458103757,uncertain,2,56.5574063245906,26.294928256446966,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 13:00:00+05:30,ST001,61,327.68390096942187,149.38483238868466,505.98296955015905,90.96891254119245,uncertain,2,65.94064527339167,2.8282672678007894,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 14:00:00+05:30,ST001,62,302.51283357521913,140.34260223896422,464.68306491147405,82.73991394706884,uncertain,2,45.03963901604263,15.300274931026205,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 15:00:00+05:30,ST001,63,278.73145204564827,86.234648208175,471.2282558831215,98.21265501911901,uncertain,2,67.03974010899454,8.572914910124473,ug/m3
